phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,layer,layer_grad_norm,test_loss,test_accuracy
train,2,459.0,928,0.08477387577295303,0.5633072853088379,0.07411687669481422,0.001,,,,
train,2,460.0,929,0.051453541964292526,0.5024493336677551,0.07029421261146034,0.001,,,,
train,2,461.0,930,0.07076748460531235,0.6593816876411438,0.07153745114990707,0.001,,,,
train,2,462.0,931,0.0744137242436409,0.7065668702125549,0.07291650000847993,0.001,,,,
train,2,463.0,932,0.0941632091999054,0.5650166273117065,0.07160786678399089,0.001,,,,
train,2,464.0,933,0.12493260949850082,0.9422354102134705,0.07444366259212797,0.001,,,,
train,2,465.0,934,0.09686031937599182,0.739204466342926,0.07525431520734577,0.001,,,,
train,2,466.0,935,0.05695628002285957,0.5513960719108582,0.07010082336600681,0.001,,,,
train,2,467.0,936,0.08848364651203156,0.6981573104858398,0.0716557252810257,0.001,,,,
train,2,468.0,937,0.11940500885248184,0.7772216796875,0.07320926828942335,0.001,,,,
train,2,469.0,938,0.06060033664107323,0.6219208240509033,0.07955890771632444,0.001,,,,
layer_grad,2,,938,,,,,fc1.weight,0.35011693835258484,,
layer_grad,2,,938,,,,,fc1.bias,0.015208481810986996,,
layer_grad,2,,938,,,,,fc2.weight,0.5133931040763855,,
layer_grad,2,,938,,,,,fc2.bias,0.019996220245957375,,
eval,2,,938,,,,,,,0.08784677729383111,0.9731
